SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,3,5,12,99,Florida,Palm Beach County,1320134,1320134,1324171,1338500,1358396,1375826,1398518,1422789,4037,14329,19896,17430,22692,24271,3333,13659,14031,14023,14309,14637,3256,13049,13065,13577,14248,14434,77,610,966,446,61,203,1631,7893,7225,7875,9036,9037,2309,6306,11698,8192,12337,14047,3940,14199,18923,16067,21373,23084,20,-480,7,917,1258,984,19972,20745,21522,20729,20968,20757,20798,10.25962276,10.40529557,10.2573968,10.31523128,10.37604203,9.801436227,9.688916443,9.931161405,10.27125692,10.23213709,0.458186535,0.716379126,0.326235397,0.043974359,0.143904935,5.928633316,5.358011581,5.760322315,6.513972312,6.40625072,4.736597199,8.675158404,5.992198146,8.893633955,9.957796156,10.66523052,14.03316999,11.75252046,15.40760627,16.36404688
50,3,5,12,101,Florida,Pasco County,464697,464703,465474,466523,470618,475751,485640,497909,771,1049,4095,5133,9889,12269,1118,4774,4693,4800,4782,4930,1229,5550,5431,5711,5736,5742,-111,-776,-738,-911,-954,-812,153,898,881,920,1128,1137,705,1069,3991,4693,8971,11839,858,1967,4872,5613,10099,12976,24,-142,-39,431,744,105,5674,5684,5700,5794,5825,5884,5890,10.24466817,10.01556863,10.14403473,9.948085638,10.02491996,11.90990958,11.59057175,12.06928798,11.93271,11.67608325,-1.665241412,-1.575003121,-1.925253257,-1.984624362,-1.651163287,1.92704483,1.880186653,1.944273323,2.346599875,2.312035293,2.2939988,8.517394928,9.917907286,18.66254209,24.07404207,4.22104363,10.39758158,11.86218061,21.00914196,26.38607736
50,3,5,12,103,Florida,Pinellas County,916542,916812,916440,917730,921999,929683,938144,949827,-372,1290,4269,7684,8461,11683,1924,8501,8287,8407,8647,8671,2686,11398,11028,11525,11772,12029,-762,-2897,-2741,-3118,-3125,-3358,380,2294,2412,2573,3040,3059,60,2605,4602,7444,8368,11030,440,4899,7014,10017,11408,14089,-50,-712,-4,785,178,952,19948,19943,19938,20000,19995,19879,19753,9.269587879,9.008935555,9.080392854,9.258887467,9.185522447,12.4285099,11.98872225,12.44814174,12.60502177,12.74278048,-3.158922019,-2.979786697,-3.36774889,-3.346134305,-3.55725803,2.501403905,2.622125324,2.779094899,3.255119452,3.240515877,2.840521871,5.002910755,8.040257452,8.960144596,11.68450151,5.341925776,7.625036079,10.81935235,12.21526405,14.92501739
50,3,5,12,105,Florida,Polk County,602095,602095,603192,609544,615584,622895,635264,650092,1097,6352,6040,7311,12369,14828,1752,7173,7248,7238,7481,7596,1301,5965,5833,6160,6400,6409,451,1208,1415,1078,1081,1187,469,2721,2629,2657,3247,3256,165,2762,2008,3090,7675,9688,634,5483,4637,5747,10922,12944,12,-339,-12,486,366,697,12261,12547,12873,12149,12494,12838,12617,11.8294501,11.83223304,11.68853085,11.89197868,11.81929364,9.837260542,9.522270326,9.947685831,10.17359491,9.972334513,1.992189562,2.309962714,1.74084502,1.718383766,1.84695913,4.487374004,4.291796449,4.290746957,5.161509793,5.066300698,4.554989709,3.278024827,4.989991756,12.20036577,15.07442296,9.042363713,7.569821276,9.280738713,17.36187557,20.14072366
50,3,5,12,107,Florida,Putnam County,74364,74364,74238,73912,73065,72442,72040,72023,-126,-326,-847,-623,-402,-17,213,902,825,796,856,827,263,967,873,947,978,934,-50,-65,-48,-151,-122,-107,10,19,24,23,28,29,-85,-268,-823,-398,-250,80,-75,-249,-799,-375,-222,109,-1,-12,0,-97,-58,-19,1407,1407,1426,1425,1422,1429,1430,12.17684779,11.22624628,10.94105438,11.84922689,11.48108814,13.05433682,11.8794097,13.01655591,13.53801858,12.96654936,-0.877489031,-0.65316342,-2.075501522,-1.688791683,-1.485461222,0.256496794,0.32658171,0.316135994,0.387591534,0.40260164,-3.617954776,-11.19903114,-5.470527191,-3.460638695,1.110625213,-3.361457982,-10.87244943,-5.154391198,-3.073047162,1.513226852
50,3,5,12,109,Florida,St. Johns County,190039,190039,191258,196019,202241,209532,218043,226640,1219,4761,6222,7291,8511,8597,429,1847,1814,1969,2073,2163,311,1512,1480,1683,1734,1759,118,335,334,286,339,404,30,103,158,151,177,193,1030,4051,5681,6889,7390,8190,1060,4154,5839,7040,7567,8383,41,272,49,-35,605,-190,2798,2809,2820,2860,2831,2888,2890,9.538392417,9.109626877,9.563521649,9.696544466,9.728278347,7.808364556,7.432330638,8.174406773,8.110857744,7.911253635,1.730027861,1.677296239,1.389114876,1.585686722,1.817024712,0.531919014,0.793451514,0.733413798,0.827924926,0.868034083,20.92042647,28.52910159,33.46018316,34.56703502,36.83522869,21.45234548,29.32255311,34.19359696,35.39495995,37.70326277
50,3,5,12,111,Florida,St. Lucie County,277789,277257,278264,280764,283525,286223,290957,298563,1007,2500,2761,2698,4734,7606,718,3081,3049,2909,2964,3029,621,2705,2816,2831,3053,3104,97,376,233,78,-89,-75,192,763,634,673,802,804,705,963,1955,1890,3524,7306,897,1726,2589,2563,4326,8110,13,398,-61,57,497,-429,3053,3053,3053,3053,3051,3052,3051,11.02270369,10.80651935,10.21153212,10.27062615,10.27615687,9.677511681,9.980701378,9.937726855,10.57902214,10.53060117,1.345192012,0.825817976,0.273805261,-0.308395994,-0.254444294,2.729738045,2.247075523,2.362447959,2.779029072,2.727642828,3.445265711,6.929073578,6.6345121,12.21109533,24.78626679,6.175003757,9.176149101,8.99696006,14.9901244,27.51390962
50,3,5,12,113,Florida,Santa Rosa County,151372,151372,152953,155719,158374,160726,163244,167040,1581,2766,2655,2352,2518,3796,453,1791,1843,1854,1804,1831,276,1233,1288,1245,1286,1347,177,558,555,609,518,484,77,73,398,249,234,299,1232,2114,1691,1428,1660,2935,1309,2187,2089,1677,1894,3234,95,21,11,66,106,78,4244,5169,6113,6163,6143,6154,6675,11.60455111,11.73537774,11.62018176,11.13683366,11.08742779,7.989062824,8.201392581,7.80319649,7.939006698,8.15661673,3.615488285,3.533985157,3.816985271,3.197826959,2.93081106,0.472993987,2.534281248,1.560639298,1.444578202,1.810563031,13.69738752,10.76751153,8.95017236,10.24786246,17.7725836,14.17038151,13.30179278,10.51081166,11.69244066,19.58314663
50,3,5,12,115,Florida,Sarasota County,379448,379435,379937,381485,386028,390105,397024,405549,502,1548,4543,4077,6919,8525,690,2830,2970,2806,2921,2929,1187,4950,5010,5163,5265,5434,-497,-2120,-2040,-2357,-2344,-2505,116,743,756,838,1020,1027,895,2989,5817,5738,7052,10620,1011,3732,6573,6576,8072,11647,-12,-64,10,-142,1191,-617,5622,5622,5622,5622,5623,5624,5623,7.433460026,7.739282592,7.230719477,7.421909242,7.299024512,13.00198839,13.05515346,13.30442076,13.37773097,13.54144732,-5.568528359,-5.315870871,-6.073701286,-5.955821727,-6.242422808,1.95161159,1.969999205,2.159423707,2.591697168,2.559268752,7.851099653,15.15804944,14.78612557,17.91828277,26.46488232,9.802711243,17.12804865,16.94554928,20.50997994,29.02415107
50,3,5,12,117,Florida,Seminole County,422718,422718,423070,427037,431360,436654,442533,449144,352,3967,4323,5294,5879,6611,1079,4460,4387,4469,4431,4536,772,2837,2885,3059,3267,3340,307,1623,1502,1410,1164,1196,267,1186,1149,1181,1426,1427,-238,859,1715,2579,3128,3582,29,2045,2864,3760,4554,5009,16,299,-43,124,161,406,3515,3515,3515,3515,3516,3516,3517,10.49279679,10.22137775,10.29706894,10.07976688,10.1740877,6.674453922,6.721831507,7.048273415,7.431866031,7.491501968,3.818342867,3.499546247,3.248795526,2.647900845,2.682585735,2.790236994,2.677082981,2.721154267,3.243906018,3.200710571,2.020922072,3.995820116,5.94230047,7.115664813,8.034299416,4.811159066,6.672903097,8.663454737,10.35957083,11.23500999
50,3,5,12,119,Florida,Sumter County,93420,93420,94279,98581,102781,108253,114000,118891,859,4302,4200,5472,5747,4891,101,443,436,456,494,484,281,1209,1301,1371,1471,1560,-180,-766,-865,-915,-977,-1076,2,34,27,35,58,58,1095,3790,5188,7710,4998,7150,1097,3824,5215,7745,5056,7208,-58,1244,-150,-1358,1668,-1241,8952,8906,8862,8597,8639,8303,8431,4.594006015,4.330509232,4.321578513,4.445384314,4.156450872,12.53759204,12.92200117,12.99316698,13.23716665,13.39682512,-7.943586021,-8.59149194,-8.671588464,-8.791782338,-9.240374252,0.352587369,0.268173737,0.331700105,0.521927713,0.498087088,39.30312144,51.52908692,73.0687946,44.97577086,61.40211515,39.6557088,51.79726066,73.40049471,45.49769857,61.90020224
50,3,5,12,121,Florida,Suwannee County,41551,41551,42315,43334,43480,43584,43818,43760,764,1019,146,104,234,-58,122,483,478,473,445,468,69,527,533,554,518,551,53,-44,-55,-81,-73,-83,18,45,43,46,57,59,633,1001,150,143,262,-20,651,1046,193,189,319,39,60,17,8,-4,-12,-14,1393,2146,2912,3257,3329,3465,3424,11.27859053,11.01204875,10.86557016,10.18283335,10.68761561,12.30603977,12.27912549,12.72627033,11.85327567,12.58306881,-1.027449241,-1.267076739,-1.860700175,-1.670442324,-1.895453196,1.05080036,0.990623632,1.056693926,1.304317979,1.347370344,23.37447022,3.455663833,3.284939814,5.995286149,-0.45673571,24.42527058,4.446287465,4.341633741,7.299604128,0.890634634
50,3,5,12,123,Florida,Taylor County,22570,22568,22573,22682,22748,22898,22603,22493,5,109,66,150,-295,-110,58,255,255,224,226,225,37,219,230,240,229,226,21,36,25,-16,-3,-1,4,18,21,20,25,25,-18,55,19,138,-307,-151,-14,73,40,158,-282,-126,-2,0,1,8,-10,17,3254,3246,3218,3548,3568,3364,3242,11.26947299,11.22606207,9.814660649,9.933847608,9.978712081,9.678488565,10.12546775,10.51570784,10.06571284,10.02306191,1.590984422,1.100594321,-0.701047189,-0.131865234,-0.044349831,0.795492211,0.92449923,0.876308987,1.098876948,1.108745787,2.430670644,0.836451684,6.046532007,-13.49420892,-6.696824552,3.226162855,1.760950914,6.922840994,-12.39533197,-5.588078765
50,3,5,12,125,Florida,Union County,15535,15535,15534,15235,15238,15081,15168,15234,-1,-299,3,-157,87,66,42,175,164,186,171,172,23,197,159,217,221,202,19,-22,5,-31,-50,-30,3,13,14,15,17,17,-20,-321,-11,-137,116,91,-17,-308,3,-122,133,108,-3,31,-5,-4,4,-12,4778,4763,4711,4791,4743,4786,4846,11.37508531,10.76362682,12.26953396,11.30615888,11.31504506,12.80509604,10.43546746,14.31445628,14.61205329,13.28859943,-1.430010725,0.328159354,-2.044922326,-3.30589441,-1.973554371,0.845006338,0.918846192,0.989478545,1.124004099,1.118347477,-20.86515649,-0.721950579,-9.037237376,7.669675031,5.98644826,-20.02015015,0.196895613,-8.047758831,8.79367913,7.104795737
50,3,5,12,127,Florida,Volusia County,494593,494597,494610,494489,497123,501367,507729,517887,13,-121,2634,4244,6362,10158,1166,4592,4686,4683,4720,4766,1550,6145,6190,6395,6711,6560,-384,-1553,-1504,-1712,-1991,-1794,167,959,935,941,1161,1155,265,631,3248,4777,6587,10863,432,1590,4183,5718,7748,12018,-35,-158,-45,238,605,-66,12809,12811,12837,12759,13395,13410,13402,9.285218163,9.451277314,9.380164048,9.354907759,9.293926772,12.42544983,12.48472185,12.80934211,13.30101398,12.79231213,-3.140231665,-3.033444533,-3.429178059,-3.946106218,-3.498385361,1.939138549,1.885818243,1.884846118,2.301069472,2.252304956,1.275908681,6.550949363,9.568448357,13.05524945,21.18336687,3.21504723,8.436767607,11.45329448,15.35631892,23.43567183
50,3,5,12,129,Florida,Wakulla County,30776,30783,30835,30938,30804,30965,31399,31535,52,103,-134,161,434,136,68,336,311,301,334,316,76,224,255,259,220,230,-8,112,56,42,114,86,2,11,15,16,19,19,57,-12,-210,95,309,4,59,-1,-195,111,328,23,1,-8,5,8,-8,27,3428,3426,3406,3260,3591,3676,3431,10.87853917,10.07417965,9.745989088,10.71130781,10.0422665,7.252359445,8.260179456,8.386083634,7.055352447,7.309244606,3.626179723,1.814000194,1.359905454,3.655955359,2.733021896,0.356142651,0.485892909,0.518059221,0.609325893,0.603807163,-0.388519256,-6.802500729,3.075976623,9.90956321,0.127117298,-0.032376605,-6.31660782,3.594035843,10.5188891,0.730924461
50,3,5,12,131,Florida,Walton County,55043,55043,55248,55642,57299,59425,61559,63508,205,394,1657,2126,2134,1949,138,624,661,696,752,755,152,565,512,542,579,558,-14,59,149,154,173,197,15,55,58,65,77,77,197,232,1422,1934,1737,1618,212,287,1480,1999,1814,1695,7,48,28,-27,147,57,2065,2065,2065,2060,2023,2047,1962,11.25439625,11.70522662,11.92556801,12.43139589,12.07352859,10.19027866,9.066680833,9.286864741,9.571513589,8.923217156,1.064117594,2.638545789,2.638703266,2.859882299,3.150311433,0.991974028,1.027084938,1.113738391,1.27289559,1.231340002,4.18432681,25.18128935,33.13800075,28.71454077,25.87413147,5.176300839,26.20837428,34.25173915,29.98743636,27.10547147
50,3,5,12,133,Florida,Washington County,24896,24896,24754,24582,24835,24605,24435,24687,-142,-172,253,-230,-170,252,62,223,243,250,234,245,101,277,271,246,261,272,-39,-54,-28,4,-27,-27,3,1,1,2,5,5,-111,-143,271,-217,-135,274,-108,-142,272,-215,-130,279,5,24,9,-19,-13,0,2694,2556,2401,2718,2669,2759,2745,9.040051889,9.834672279,10.11326861,9.543230016,9.975163878,11.22912275,10.96788555,9.951456311,10.64437194,11.07446765,-2.189070861,-1.133213267,0.161812298,-1.101141925,-1.099303774,0.040538349,0.040471902,0.080906149,0.203915171,0.203574773,-5.796983947,10.96788555,-8.778317152,-5.505709625,11.15589756,-5.756445598,11.00835745,-8.697411003,-5.301794454,11.35947233
40,3,5,13,0,Georgia,Georgia,9687653,9688681,9713454,9812280,9917639,9991562,10097132,10214860,24773,98826,105359,73923,105570,117728,32489,132615,131887,128673,129722,130592,17202,71077,70395,74792,76120,77052,15287,61538,61492,53881,53602,53540,5311,22187,25253,24827,28252,29141,3708,10901,17955,-6046,21962,34013,9019,33088,43208,18781,50214,63154,467,4200,659,1261,1754,1034,254026,257235,260032,265166,260658,261304,260364,13.58361227,13.36923887,12.92598332,12.91492618,12.85861082,7.280340908,7.135863051,7.513310052,7.578392105,7.586848203,6.303271365,6.233375819,5.412673266,5.336534072,5.271762612,2.272590623,2.559868594,2.494022739,2.812726402,2.869339452,1.116577743,1.82007843,-0.607357372,2.186503513,3.349056065,3.389168366,4.379947024,1.886665366,4.999229915,6.218395517
50,3,5,13,1,Georgia,Appling County,18236,18236,18328,18440,18366,18349,18477,18454,92,112,-74,-17,128,-23,62,258,274,261,251,249,28,194,173,188,195,204,34,64,101,73,56,45,0,-5,-1,1,4,4,54,57,-178,-83,74,-80,54,52,-179,-82,78,-76,4,-4,4,-8,-6,8,426,489,585,449,366,393,410,14.03394256,14.88887681,14.21762223,13.63167327,13.48460643,10.55265448,9.4006412,10.24104589,10.59034378,11.04762936,3.481288077,5.488235614,3.976576331,3.041329496,2.436977065,-0.271975631,-0.054338966,0.054473648,0.217237821,0.216620184,3.100522193,-9.672336032,-4.521312815,4.01889969,-4.332403672,2.828546562,-9.726674999,-4.466839167,4.236137512,-4.115783488
50,3,5,13,3,Georgia,Atkinson County,8375,8382,8360,8358,8240,8272,8203,8398,-22,-2,-118,32,-69,195,26,138,123,123,128,138,7,65,81,79,53,41,19,73,42,44,75,97,-1,14,10,14,18,18,-42,-95,-173,-18,-170,80,-43,-81,-163,-4,-152,98,2,6,3,-8,8,0,20,21,21,22,22,25,20,16.50915181,14.82106278,14.89825581,15.53869499,16.62550449,7.776049767,9.760212074,9.56879845,6.433990895,4.939461478,8.733102046,5.060850705,5.329457364,9.104704097,11.68604301,1.674841488,1.204964454,1.695736434,2.185128983,2.168544064,-11.36499581,-20.84588505,-2.180232558,-20.63732929,9.637973616,-9.690154325,-19.64092059,-0.484496124,-18.4522003,11.80651768
50,3,5,13,5,Georgia,Bacon County,11096,11096,11082,11188,11179,11198,11248,11299,-14,106,-9,19,50,51,38,137,169,142,150,138,57,136,113,117,114,102,-19,1,56,25,36,36,5,18,7,9,10,10,4,90,-72,-15,7,16,9,108,-65,-6,17,26,-4,-3,0,0,-3,-11,325,338,364,338,325,308,325,12.30354737,15.11154826,12.69160299,13.36541032,12.24109638,12.21374046,10.10417132,10.45716584,10.15771184,9.047766887,0.089806915,5.007376939,2.234437145,3.207698476,3.19332949,1.616524472,0.625922117,0.804397372,0.891027355,0.887035969,8.082622362,-6.438056065,-1.340662287,0.623719148,1.419257551,9.699146834,-5.812133947,-0.536264915,1.514746503,2.30629352
50,3,5,13,7,Georgia,Baker County,3451,3451,3435,3317,3367,3324,3274,3180,-16,-118,50,-43,-50,-94,4,35,37,31,31,34,2,27,16,25,16,20,2,8,21,6,15,14,0,3,5,5,6,6,-18,-133,26,-37,-79,-87,-18,-130,31,-32,-73,-81,0,4,-2,-17,8,-27,0,0,0,0,0,0,0,10.36729858,11.07121484,9.266178449,9.396786905,10.53610164,7.997630332,4.787552364,7.472724555,4.849954532,6.197706849,2.369668246,6.283662478,1.793453893,4.546832373,4.338394794,0.888625592,1.496110114,1.494544911,1.818732949,1.859312055,-39.3957346,7.779772591,-11.05963234,-23.9466505,-26.96002479,-38.507109,9.275882705,-9.565087431,-22.12791755,-25.10071274
50,3,5,13,9,Georgia,Baldwin County,45720,45835,45702,45096,46458,46138,45822,45459,-133,-606,1362,-320,-316,-363,119,499,464,485,445,451,129,370,397,372,399,439,-10,129,67,113,46,12,9,34,34,40,45,45,-130,-798,1229,-446,-401,-401,-121,-764,1263,-406,-356,-356,-2,29,32,-27,-6,-19,4655,4569,4556,5906,5765,5841,5698,10.99143153,10.13609455,10.4756145,9.678120922,9.881574479,8.14995925,8.672477445,8.034904316,8.67768595,9.618650102,2.841472279,1.4636171,2.440710182,1.000434972,0.262924376,0.748915174,0.742731066,0.863968206,0.978686385,0.985966411,-17.57747968,26.84754353,-9.633245497,-8.721183123,-8.786056244,-16.82856451,27.59027459,-8.769277291,-7.742496738,-7.800089832
50,3,5,13,11,Georgia,Banks County,18395,18395,18409,18336,18235,18299,18313,18495,14,-73,-101,64,14,182,50,181,183,161,220,197,21,135,171,133,139,126,29,46,12,28,81,71,2,5,2,5,6,5,-13,-170,-118,37,-61,93,-11,-165,-116,42,-55,98,-4,46,3,-6,-12,13,0,0,0,0,0,0,0,9.851680501,10.00792978,8.813707779,12.01791762,10.70419474,7.347938495,9.35167209,7.280889035,7.593138862,6.846337753,2.503742006,0.656257691,1.532818744,4.424778761,3.857856988,0.27214587,0.109376282,0.273717633,0.32776139,0.27168007,-9.252959586,-6.453200623,2.025510483,-3.332240795,5.053249294,-8.980813716,-6.343824342,2.299228116,-3.004479406,5.324929363
50,3,5,13,13,Georgia,Barrow County,69367,69367,69692,69869,70197,71435,73190,75370,325,177,328,1238,1755,2180,264,1074,1080,1060,995,1036,139,515,494,509,536,549,125,559,586,551,459,487,20,88,71,78,94,96,172,-491,-322,615,1120,1622,192,-403,-251,693,1214,1718,8,21,-7,-6,82,-25,289,289,319,290,287,339,287,15.3911193,15.42130139,14.96836873,13.75972342,13.94722671,7.380285323,7.053817486,7.187641211,7.41227312,7.39095315,8.010833972,8.3674839,7.780727519,6.347450303,6.55627356,1.261097298,1.013807776,1.101446001,1.29991357,1.292407108,-7.036349697,-4.59783245,8.684478084,15.48833189,21.8362951,-5.775252399,-3.584024674,9.785924085,16.78824546,23.12870221
50,3,5,13,15,Georgia,Bartow County,100157,100157,100139,100292,100525,101322,101795,102747,-18,153,233,797,473,952,351,1278,1241,1274,1332,1326,234,833,758,840,883,862,117,445,483,434,449,464,17,100,68,79,91,93,-156,-407,-313,233,-67,352,-139,-307,-245,312,24,445,4,15,-5,51,0,43,990,990,988,1003,965,938,981,12.75251832,12.3595114,12.62342269,13.11559348,12.96555231,8.312087452,7.549161675,8.323135841,8.694496276,8.428586794,4.440430872,4.810349721,4.300286851,4.4210972,4.536965513,0.997849634,0.677233501,0.782771109,0.89603529,0.909348691,-4.061248011,-3.117265969,2.308679346,-0.65971829,3.441835907,-3.063398376,-2.440032467,3.091450455,0.236317,4.351184598
50,3,5,13,17,Georgia,Ben Hill County,17634,17634,17633,17590,17532,17445,17417,17403,-1,-43,-58,-87,-28,-14,60,262,265,193,234,221,62,207,206,213,195,200,-2,55,59,-20,39,21,1,-1,1,1,1,1,5,-90,-118,-73,-65,-40,6,-91,-117,-72,-64,-39,-5,-7,0,5,-3,4,308,308,308,312,299,313,315,14.8766431,15.09025682,11.03582354,13.4243589,12.69385411,11.75368367,11.73053926,12.1794322,11.18696575,11.48765078,3.12295943,3.359717556,-1.143608657,2.23739315,1.206203331,-0.056781081,0.056944365,0.057180433,0.057369055,0.057438254,-5.110297249,-6.719435112,-4.174171598,-3.728988584,-2.297530155,-5.16707833,-6.662490747,-4.116991166,-3.671619528,-2.240091901
50,3,5,13,19,Georgia,Berrien County,19286,19286,19342,19348,19074,18993,18717,18963,56,6,-274,-81,-276,246,58,224,216,212,244,243,21,203,183,208,172,201,37,21,33,4,72,42,1,11,29,17,18,20,18,-25,-341,-93,-362,168,19,-14,-312,-76,-344,188,0,-1,5,-9,-4,16,176,184,214,345,196,177,182,11.57921944,11.24355838,11.13825623,12.94086449,12.89808917,10.49366761,9.525792515,10.92810045,9.12224874,10.66878981,1.085551822,1.717765863,0.210155778,3.818615752,2.229299363,0.568622383,1.509551819,0.893162056,0.954653938,1.061571125,-1.292323598,-17.75024725,-4.886121838,-19.19915142,8.917197452,-0.723701215,-16.24069543,-3.992959781,-18.24449748,9.978768578
50,3,5,13,21,Georgia,Bibb County,155547,155512,155586,155763,156123,154553,153918,153721,74,177,360,-1570,-635,-197,565,2293,2323,2168,2229,2279,391,1608,1540,1692,1619,1669,174,685,783,476,610,610,39,167,180,192,212,210,-137,-704,-586,-2267,-1401,-1045,-98,-537,-406,-2075,-1189,-835,-2,29,-17,29,-56,28,6051,6000,5982,6227,6135,6124,6357,14.72945152,14.89646858,13.95666225,14.45192579,14.81606688,10.32924467,9.875403192,10.89237662,10.49693488,10.85037983,4.400206842,5.021065389,3.064285622,3.954990907,3.965687055,1.072751157,1.154267906,1.236014369,1.37452143,1.365236527,-4.522256375,-3.757783293,-14.59398216,-9.083511902,-6.793677005,-3.449505218,-2.603515387,-13.35796779,-7.708990472,-5.428440477
50,3,5,13,23,Georgia,Bleckley County,13063,13063,13041,13053,12903,12739,12794,12243,-22,12,-150,-164,55,-551,26,144,132,121,142,138,53,154,133,141,115,108,-27,-10,-1,-20,27,30,1,11,14,13,16,16,5,6,-167,-170,20,-619,6,17,-153,-157,36,-603,-1,5,4,13,-8,22,1439,1403,1388,1261,1248,1268,596,11.03702001,10.17105872,9.43764137,11.12286061,11.02368495,11.80347973,10.24811219,10.99758209,9.007950495,8.627231697,-0.766459723,-0.077053475,-1.559940722,2.114910116,2.396453249,0.843105695,1.078748652,1.01396147,1.253280069,1.2781084,0.459875834,-12.86793034,-13.25949614,1.566600086,-49.44681871,1.302981528,-11.78918169,-12.24553467,2.819880155,-48.16871031
50,3,5,13,25,Georgia,Brantley County,18411,18410,18456,18570,18541,18284,18408,18455,46,114,-29,-257,124,47,50,192,188,225,200,217,20,185,183,190,165,187,30,7,5,35,35,30,0,-5,-5,-5,-5,-5,17,97,-26,-278,102,45,17,92,-31,-283,97,40,-1,15,-3,-9,-8,-23,66,66,92,75,61,62,63,10.37109059,10.13176686,12.21995927,10.90155892,11.77332284,9.992977907,9.862304977,10.31907671,8.993786111,10.14567453,0.378112678,0.269461885,1.900882553,1.907772812,1.62764832,-0.270080484,-0.269461885,-0.27155465,-0.272538973,-0.27127472,5.239561389,-1.4012018,-15.09843856,5.559795051,2.441472479,4.969480905,-1.670663685,-15.36999321,5.287256078,2.170197759
